date,location,maxtemp,evaporation_final,sunshine_final,humidity9am_final,humidity3pm_final,pressure9am,pressure3pm,cloud9am,cloud3pm_final,temp9am,temp3pm,precipitation3pm,precipitation9am,wind_speed9am_complete_final,wind_speed3pm_complete,wind_dir9am_complete_final_int,wind_dir3pm_complete_final_int,raintoday_int,raintomorrow_int
2011-05-31,MelbourneAirport,15.3,2.0,6.3,90.0,58.0,1025.7,1022.9,7.0,1.0,7.6,15.0,6,21.425309321358302,9.0,9.0,14,4,0,0
2011-06-01,MelbourneAirport,17.6,1.6,9.3,67.0,50.0,1028.3,1025.9,0.0,1.0,8.2,17.4,18,6.60398292634686,6.0,11.0,15,6,0,0
2011-06-02,MelbourneAirport,18.8,2.0,8.8,70.0,52.0,1026.2,1021.8,3.0,7.0,12.8,18.0,11,7.94747681332338,22.0,31.0,0,1,0,0
2011-06-03,MelbourneAirport,16.9,2.2,2.2,79.0,63.0,1016.5,1013.9,7.0,7.0,11.1,15.9,8,1.978191284574,39.0,22.0,0,0,0,0
2011-06-04,MelbourneAirport,15.8,2.0,7.1,74.0,41.0,1015.1,1015.4,1.0,5.0,10.5,15.5,4,18.449866772484103,17.0,15.0,13,11,0,0
2011-06-05,MelbourneAirport,15.0,3.0,8.4,65.0,36.0,1015.2,1009.7,2.0,3.0,8.4,14.5,6,16.0490652545021,20.0,22.0,0,14,0,1
2011-06-06,MelbourneAirport,12.1,3.0,6.1,73.0,58.0,1019.1,1018.6,2.0,6.0,7.2,11.0,9,13.510502731595302,19.0,17.0,13,12,1,0
2011-06-07,MelbourneAirport,10.6,2.8,2.8,72.0,71.0,1014.4,1014.2,6.0,5.0,7.7,8.0,9,8.705717494528269,35.0,28.0,0,10,0,1
2011-06-08,MelbourneAirport,10.6,1.2,4.7,74.0,68.0,1019.7,1019.3,5.0,2.0,6.0,10.0,8,12.8290310030709,31.0,39.0,11,10,1,1
2011-06-09,MelbourneAirport,12.9,1.0,3.3,95.0,70.0,1021.4,1020.8,7.0,5.0,8.8,11.6,9,19.924718152661,17.0,26.0,10,9,1,0
2011-06-10,MelbourneAirport,13.5,0.4,5.9,81.0,64.0,1024.0,1024.7,6.0,6.0,10.4,12.2,12,6.082234330155551,17.0,22.0,9,8,0,0
2011-06-11,MelbourneAirport,13.8,1.0,7.3,81.0,68.0,1030.4,1029.5,4.0,4.0,9.1,12.8,12,12.003810808216699,9.0,26.0,11,7,0,0
2011-06-12,MelbourneAirport,13.2,1.4,4.0,99.0,66.0,1031.4,1029.1,8.0,2.0,7.7,12.7,8,10.823108097005901,7.0,24.0,10,8,0,0
2011-06-13,MelbourneAirport,13.6,1.2,3.2,94.0,64.0,1030.1,1027.5,8.0,7.0,7.9,12.5,10,-1.6658865881230802,9.0,17.0,8,8,0,0
2011-06-14,MelbourneAirport,13.4,1.0,4.8,96.0,72.0,1029.4,1027.4,6.0,7.0,7.7,11.9,11,8.658337541454639,9.0,19.0,11,8,0,0
2011-06-15,MelbourneAirport,14.3,0.2,5.8,88.0,58.0,1029.1,1025.6,7.0,1.0,8.0,13.9,7,8.746535569489259,11.0,7.0,12,5,0,0
2011-06-16,MelbourneAirport,15.6,1.4,1.9,74.0,64.0,1021.2,1017.0,7.0,7.0,8.2,13.4,5,17.0224576161302,24.0,20.0,0,0,0,0
2011-06-17,MelbourneAirport,13.6,1.2,4.8,75.0,77.0,1009.0,1011.3,7.0,6.0,10.4,9.8,8,11.7696090232252,30.0,31.0,11,10,0,0
2011-06-18,MelbourneAirport,15.9,1.6,5.0,82.0,69.0,1014.1,1014.0,7.0,2.0,11.9,14.1,14,-0.20695421336244002,17.0,20.0,12,11,0,0
2011-06-19,MelbourneAirport,15.6,1.4,2.2,80.0,65.0,1013.7,1010.0,7.0,6.0,11.3,15.0,6,14.637298324744199,20.0,31.0,0,15,0,0
2011-06-20,MelbourneAirport,15.4,1.8,1.0,74.0,56.0,1009.0,1004.2,7.0,7.0,11.4,15.3,13,15.9764489267221,24.0,33.0,0,0,0,1
2011-06-21,MelbourneAirport,11.3,4.2,6.2,66.0,77.0,1000.3,1002.9,4.0,7.0,8.2,8.2,7,5.66488272065616,31.0,20.0,12,11,1,0
2011-06-22,MelbourneAirport,13.2,3.0,0.3,72.0,65.0,1011.1,1009.5,7.0,7.0,8.7,12.5,11,0.7601108849660659,24.0,22.0,13,0,0,0
2011-06-23,MelbourneAirport,15.4,0.6,3.2,85.0,74.0,1019.4,1019.9,7.0,7.0,11.0,13.5,11,10.1863555212771,20.0,22.0,12,11,0,0
2011-06-24,MelbourneAirport,16.7,1.6,2.1,81.0,62.0,1026.0,1025.9,6.0,7.0,11.8,15.6,13,15.4333140969088,24.0,15.0,0,15,0,0
2011-06-25,MelbourneAirport,16.1,1.6,8.8,90.0,60.0,1029.0,1026.0,1.0,2.0,11.4,15.0,9,6.759283079040941,24.0,35.0,0,0,0,0
2011-06-26,MelbourneAirport,13.9,3.4,7.6,78.0,58.0,1022.2,1021.7,1.0,3.0,9.2,13.7,16,9.21390344278246,44.0,33.0,0,0,0,0
2011-06-27,MelbourneAirport,16.1,1.4,5.5,75.0,57.0,1030.1,1029.5,2.0,4.0,9.7,14.3,10,16.3315400427218,11.0,15.0,0,9,0,0
2011-06-28,MelbourneAirport,14.6,1.4,4.7,93.0,63.0,1035.8,1033.5,7.0,1.0,9.4,14.2,10,-0.155682480823105,2.0,2.0,0,3,0,0
2011-06-29,MelbourneAirport,16.9,1.0,9.1,82.0,47.0,1036.5,1034.4,0.0,1.0,7.3,16.7,5,10.820441854787,11.0,19.0,0,1,0,0
2011-06-30,MelbourneAirport,16.0,1.8,7.4,58.0,52.0,1036.7,1033.2,3.0,7.0,12.2,15.5,9,8.21214706957832,28.0,26.0,0,0,0,0
2011-07-01,MelbourneAirport,15.8,3.0,8.2,64.0,51.0,1030.2,1026.7,7.0,1.0,10.9,15.3,10,12.2690537065541,33.0,28.0,0,0,0,0
2011-07-02,MelbourneAirport,15.4,3.6,7.1,75.0,52.0,1021.9,1016.7,6.0,7.0,8.3,14.9,7,13.7973682554209,35.0,33.0,0,0,0,0
2011-07-03,MelbourneAirport,11.8,4.0,0.5,73.0,79.0,1013.3,1010.8,7.0,7.0,10.5,10.8,4,18.452049592821602,37.0,30.0,0,0,0,0
2011-07-04,MelbourneAirport,14.5,1.2,5.0,65.0,54.0,1007.2,1003.5,4.0,7.0,11.4,12.7,13,11.425812692218402,28.0,35.0,15,14,0,0
2011-07-05,MelbourneAirport,12.4,3.8,0.9,59.0,57.0,1005.3,1005.9,7.0,7.0,10.1,11.5,19,-4.35646245391138,41.0,39.0,13,11,0,0
2011-07-06,MelbourneAirport,13.9,3.8,2.6,71.0,65.0,1006.4,1002.2,5.0,7.0,10.3,12.3,9,6.69375061664157,24.0,22.0,0,14,0,1
2011-07-07,MelbourneAirport,11.1,1.0,4.9,75.0,56.0,1015.4,1019.8,4.0,6.0,5.5,10.8,8,12.119612734381,26.0,30.0,12,10,1,0
2011-07-08,MelbourneAirport,11.7,1.4,0.3,67.0,56.0,1024.3,1021.6,7.0,7.0,8.1,11.5,6,15.1000661196816,15.0,22.0,15,14,0,0
2011-07-09,MelbourneAirport,13.6,1.4,8.6,68.0,50.0,1020.7,1018.5,1.0,1.0,8.8,12.8,10,6.83448858974029,15.0,28.0,14,12,0,0
2011-07-10,MelbourneAirport,13.4,2.4,1.2,56.0,90.0,1011.9,1010.6,4.0,7.0,10.5,10.4,15,9.82843700281369,26.0,39.0,14,12,0,1
2011-07-11,MelbourneAirport,13.0,1.8,0.6,76.0,60.0,1022.7,1023.4,7.0,7.0,8.3,11.6,13,6.5738017752890805,28.0,24.0,12,10,1,0
2011-07-12,MelbourneAirport,12.7,2.4,0.2,66.0,52.0,1023.3,1020.8,7.0,7.0,10.1,12.3,11,13.1070441364957,20.0,39.0,14,12,0,0
2011-07-13,MelbourneAirport,13.5,2.6,1.8,84.0,69.0,1019.7,1019.4,7.0,6.0,10.0,10.8,6,2.69116855678738,15.0,30.0,13,11,0,1
2011-07-14,MelbourneAirport,12.5,1.0,5.1,97.0,64.0,1030.2,1031.4,4.0,2.0,7.4,10.9,14,16.7214324932264,17.0,20.0,11,8,1,0
2011-07-15,MelbourneAirport,12.1,0.8,8.9,94.0,51.0,1036.7,1033.8,3.0,2.0,6.6,11.8,15,16.384235000996497,13.0,9.0,0,7,0,0
2011-07-16,MelbourneAirport,14.6,1.4,6.8,84.0,50.0,1030.0,1025.1,6.0,7.0,4.2,13.8,2,14.080906377960401,6.0,20.0,0,0,0,0
2011-07-17,MelbourneAirport,13.8,1.4,2.5,87.0,82.0,1020.2,1017.7,6.0,7.0,10.0,11.4,10,19.221776780935897,30.0,28.0,0,1,0,1
2011-07-18,MelbourneAirport,12.2,1.4,1.8,83.0,63.0,1017.7,1017.3,7.0,7.0,7.9,11.7,7,14.210592922387303,11.0,13.0,13,11,1,0
2011-07-20,MelbourneAirport,11.2,0.0,0.0,83.0,75.0,1027.7,1026.8,7.0,7.0,10.3,10.9,8,8.06356109452447,30.0,30.0,6,7,1,0
2011-07-21,MelbourneAirport,12.1,2.2,0.1,87.0,83.0,1026.7,1023.3,7.0,7.0,9.1,11.3,11,9.89739079585783,17.0,22.0,8,6,0,0
2011-07-22,MelbourneAirport,14.4,0.2,8.8,94.0,58.0,1025.6,1023.4,1.0,1.0,8.2,14.0,8,2.09218324308076,13.0,9.0,12,11,0,0
2011-07-23,MelbourneAirport,12.5,1.4,3.0,99.0,69.0,1024.5,1021.4,8.0,6.0,4.6,11.8,8,15.5106208600789,17.0,9.0,0,8,0,1
2011-07-24,MelbourneAirport,11.3,0.4,0.4,92.0,84.0,1017.8,1014.9,8.0,7.0,8.5,10.1,14,13.387444202077301,28.0,30.0,0,0,1,1
2011-07-25,MelbourneAirport,13.6,1.2,1.5,96.0,67.0,1016.0,1015.5,8.0,3.0,9.2,13.3,10,11.6300588471966,11.0,19.0,0,11,1,1
2011-07-26,MelbourneAirport,12.7,0.8,3.2,88.0,60.0,1023.4,1023.8,7.0,7.0,8.5,12.6,8,8.47046334612014,19.0,20.0,12,10,1,0
2011-07-27,MelbourneAirport,14.0,1.0,9.0,78.0,47.0,1029.1,1027.1,1.0,2.0,5.3,13.2,6,11.651480488145099,17.0,24.0,0,0,0,0
2011-07-28,MelbourneAirport,15.0,2.6,9.4,67.0,39.0,1026.3,1023.7,1.0,1.0,8.5,14.3,9,4.74084643330269,44.0,35.0,0,0,0,0
2011-07-29,MelbourneAirport,15.9,4.6,5.9,59.0,44.0,1024.2,1021.8,5.0,5.0,9.2,15.6,13,11.273247577522,44.0,35.0,0,0,0,0
2011-07-30,MelbourneAirport,14.6,4.0,0.3,49.0,48.0,1018.9,1015.1,6.0,7.0,10.8,14.0,6,14.757444971534099,43.0,37.0,0,0,0,0
2011-07-31,MelbourneAirport,18.7,2.8,8.6,70.0,55.0,1018.2,1016.1,1.0,6.0,11.7,17.6,7,1.77496600016239,30.0,33.0,0,0,0,0
2011-08-01,MelbourneAirport,17.9,3.0,5.1,70.0,54.0,1017.1,1014.1,2.0,7.0,12.7,16.5,13,4.06710637323663,50.0,37.0,0,0,0,0
2011-08-02,MelbourneAirport,18.7,3.4,6.4,58.0,50.0,1017.1,1014.3,3.0,7.0,13.9,17.7,19,15.557974251968,41.0,33.0,0,0,0,0
2011-08-03,MelbourneAirport,21.2,3.8,9.4,58.0,39.0,1017.7,1014.1,7.0,1.0,15.0,21.1,12,11.8272697464906,30.0,39.0,0,0,0,0
2011-08-04,MelbourneAirport,21.2,7.6,4.2,39.0,48.0,1017.1,1017.5,5.0,7.0,17.9,19.5,11,0.397674343665358,24.0,9.0,1,1,0,0
2011-08-05,MelbourneAirport,17.2,2.4,1.5,56.0,56.0,1018.8,1017.8,7.0,7.0,12.7,13.9,7,0.9209675907690759,13.0,13.0,13,13,0,0
2011-08-06,MelbourneAirport,14.0,1.6,2.7,89.0,66.0,1017.2,1014.3,7.0,5.0,11.0,13.8,13,11.1158520637446,13.0,13.0,0,8,0,1
2011-08-07,MelbourneAirport,12.7,1.2,2.0,78.0,63.0,1014.5,1012.1,4.0,6.0,9.3,12.6,12,9.27297011860664,17.0,13.0,0,15,1,0
2011-08-08,MelbourneAirport,13.0,0.6,5.8,81.0,62.0,1012.3,1010.3,7.0,6.0,8.5,11.4,9,16.2097202615189,6.0,19.0,13,8,0,0
2011-08-09,MelbourneAirport,12.6,1.4,0.2,83.0,78.0,1009.6,1006.3,7.0,7.0,8.7,12.1,14,15.2069955497366,13.0,9.0,14,11,0,1
2011-08-10,MelbourneAirport,11.5,0.0,0.0,93.0,92.0,1009.0,1009.1,7.0,8.0,8.3,10.2,10,20.3467308278715,9.0,15.0,0,8,1,1
2011-08-11,MelbourneAirport,14.4,0.0,1.9,80.0,67.0,1017.4,1017.0,7.0,7.0,11.1,13.3,9,12.520209306623302,26.0,19.0,7,8,1,0
2011-08-12,MelbourneAirport,12.0,2.8,5.9,91.0,58.0,1021.7,1020.8,7.0,2.0,6.3,11.7,10,12.433831316772599,6.0,9.0,15,4,0,0
2011-08-13,MelbourneAirport,13.0,0.6,0.2,85.0,77.0,1024.3,1023.0,7.0,8.0,6.5,11.8,9,14.433763654560599,11.0,9.0,0,13,0,0
2011-08-14,MelbourneAirport,17.1,0.4,6.5,76.0,53.0,1026.8,1023.3,6.0,6.0,10.2,15.7,7,15.6942626238574,13.0,9.0,0,3,0,0
2011-08-15,MelbourneAirport,13.1,0.8,0.0,76.0,77.0,1022.7,1019.8,8.0,8.0,11.2,12.0,9,22.386289123922502,15.0,24.0,0,0,0,1
2011-08-16,MelbourneAirport,20.0,1.6,6.5,70.0,48.0,1017.5,1013.4,6.0,7.0,13.1,18.7,13,16.6256422294363,31.0,33.0,0,0,1,0
2011-08-17,MelbourneAirport,14.4,5.6,0.5,72.0,86.0,1005.9,1004.0,7.0,7.0,13.5,12.3,5,9.249214594457099,17.0,20.0,1,0,0,1
2011-08-18,MelbourneAirport,14.2,1.6,0.2,82.0,68.0,1008.1,1007.6,7.0,7.0,9.9,13.6,6,8.92688903951474,17.0,19.0,0,0,1,0
2011-08-19,MelbourneAirport,17.1,0.2,4.6,95.0,73.0,1022.7,1024.3,7.0,7.0,12.2,14.9,11,4.56329740618561,7.0,22.0,7,7,0,0
2011-08-20,MelbourneAirport,17.3,0.8,6.7,100.0,58.0,1032.2,1030.4,8.0,1.0,8.9,16.5,6,15.1595539685494,9.0,9.0,12,5,0,0
2011-08-21,MelbourneAirport,19.1,2.2,9.6,71.0,37.0,1036.6,1034.8,1.0,4.0,10.5,18.8,8,4.03920883700839,22.0,13.0,0,13,0,0
2011-08-22,MelbourneAirport,18.2,2.4,10.6,72.0,40.0,1039.3,1035.9,1.0,1.0,10.5,17.7,11,12.9451903487601,15.0,11.0,0,1,0,0
2011-08-23,MelbourneAirport,19.0,2.8,10.7,62.0,42.0,1035.3,1031.2,1.0,1.0,12.6,18.4,10,17.5343294636756,20.0,20.0,0,0,0,0
2011-08-24,MelbourneAirport,19.7,3.0,10.6,71.0,38.0,1029.1,1024.8,1.0,2.0,12.2,19.2,13,14.100315486647698,31.0,20.0,0,15,0,0
2011-08-25,MelbourneAirport,21.1,4.6,8.1,69.0,56.0,1019.2,1018.6,1.0,7.0,11.8,15.2,7,16.7784270720427,52.0,31.0,0,11,0,0
2011-08-26,MelbourneAirport,14.3,3.8,6.9,65.0,39.0,1026.3,1023.4,7.0,2.0,9.6,14.1,10,18.234858249737197,7.0,7.0,14,3,0,0
2011-08-27,MelbourneAirport,17.1,3.0,7.3,55.0,35.0,1022.7,1019.9,6.0,4.0,11.0,15.8,9,0.42501151739556603,19.0,17.0,0,13,0,0
2011-08-28,MelbourneAirport,18.4,3.4,9.7,62.0,39.0,1020.5,1015.4,1.0,5.0,11.5,17.3,8,4.316291810159,19.0,26.0,0,15,0,0
2011-08-29,MelbourneAirport,15.1,3.8,5.2,75.0,62.0,1018.7,1020.2,1.0,4.0,11.4,11.7,11,14.1122344720316,22.0,20.0,12,7,0,0
2011-08-30,MelbourneAirport,14.9,3.6,5.7,66.0,47.0,1025.8,1024.2,3.0,7.0,9.1,12.8,11,-0.12957693824418098,9.0,20.0,12,10,0,0
2011-08-31,MelbourneAirport,15.1,2.4,1.6,73.0,53.0,1025.8,1024.5,7.0,7.0,11.3,14.1,9,8.32490707493564,17.0,19.0,11,9,0,0
2011-09-01,MelbourneAirport,16.9,1.6,7.3,92.0,54.0,1027.6,1025.3,7.0,4.0,9.8,16.0,13,15.468921155095801,7.0,15.0,10,8,0,0
2011-09-02,MelbourneAirport,20.3,2.4,10.3,77.0,38.0,1027.4,1024.0,1.0,1.0,10.6,19.7,9,4.79433608373953,15.0,31.0,2,0,0,0
2011-09-03,MelbourneAirport,19.8,7.0,9.1,50.0,43.0,1022.1,1018.7,4.0,7.0,13.6,19.2,9,3.71079762434532,56.0,46.0,0,1,0,0
2011-09-04,MelbourneAirport,20.7,7.8,2.4,54.0,73.0,1018.6,1019.4,7.0,7.0,16.8,15.8,14,19.8106051918191,43.0,20.0,0,9,0,0
2011-09-05,MelbourneAirport,21.5,2.0,9.6,65.0,30.0,1023.6,1017.7,4.0,6.0,13.5,20.6,11,6.70823606937151,9.0,20.0,0,0,0,0
2011-09-06,MelbourneAirport,16.9,5.2,4.2,45.0,43.0,1011.1,1012.9,7.0,5.0,16.3,12.7,7,0.9083206768616461,30.0,37.0,14,12,0,0
2011-09-07,MelbourneAirport,15.5,2.8,8.0,55.0,35.0,1020.4,1019.9,1.0,5.0,10.7,13.5,6,6.00624556826321,19.0,13.0,12,9,0,0
2011-09-08,MelbourneAirport,14.7,2.8,7.7,66.0,47.0,1023.0,1019.2,2.0,7.0,9.6,12.9,9,4.693121747260349,7.0,17.0,10,7,0,1
2011-09-09,MelbourneAirport,13.1,3.0,6.1,93.0,65.0,1015.5,1016.0,7.0,4.0,6.9,10.2,6,15.391467738703401,15.0,39.0,11,9,1,1
2011-09-10,MelbourneAirport,14.9,2.4,3.8,72.0,64.0,1019.1,1016.7,7.0,7.0,10.4,13.5,14,8.3143525526215,31.0,19.0,10,8,1,1
2011-09-11,MelbourneAirport,14.0,1.0,7.7,89.0,63.0,1017.0,1018.8,7.0,6.0,9.0,11.0,9,8.52086122140486,30.0,37.0,10,8,1,0
2011-09-12,MelbourneAirport,14.2,3.2,0.9,57.0,44.0,1026.1,1024.4,7.0,7.0,9.4,13.1,11,12.26274664709,13.0,22.0,11,13,0,0
2011-09-13,MelbourneAirport,19.3,3.0,7.1,59.0,39.0,1024.6,1019.1,7.0,7.0,12.1,17.9,9,6.47013824633003,24.0,39.0,15,0,0,0
2011-09-14,MelbourneAirport,17.6,6.2,6.9,52.0,38.0,1019.5,1020.0,7.0,7.0,14.6,16.0,8,12.168062530909701,13.0,28.0,13,11,0,0
2011-09-15,MelbourneAirport,16.3,2.8,6.5,68.0,46.0,1022.9,1019.9,1.0,7.0,11.7,14.3,12,11.7510401817265,11.0,20.0,13,13,0,0
2011-09-16,MelbourneAirport,22.0,3.6,8.1,49.0,42.0,1013.7,1013.9,7.0,3.0,13.6,20.4,8,12.971956958480199,46.0,28.0,0,10,0,0
2011-09-17,MelbourneAirport,25.4,3.8,8.8,64.0,38.0,1013.3,1005.9,1.0,6.0,15.5,23.5,4,10.393766368109,35.0,52.0,0,0,0,0
2011-09-18,MelbourneAirport,19.1,6.8,6.8,81.0,54.0,1018.0,1017.1,7.0,2.0,13.1,17.4,5,13.050198912629499,9.0,15.0,9,7,0,0
2011-09-19,MelbourneAirport,27.1,3.4,9.7,41.0,26.0,1009.2,1000.9,2.0,5.0,18.8,26.7,10,10.9794614319845,46.0,35.0,0,1,0,1
2011-09-20,MelbourneAirport,16.6,10.4,7.1,78.0,44.0,1007.4,1011.1,7.0,5.0,10.4,16.0,12,4.7568185517225,28.0,31.0,12,12,1,0
2011-09-21,MelbourneAirport,20.5,4.0,3.9,65.0,37.0,1019.7,1018.3,7.0,5.0,13.2,19.8,9,16.1737972679017,20.0,24.0,15,12,0,0
2011-09-23,MelbourneAirport,15.0,11.0,6.1,52.0,47.0,1021.1,1021.9,4.0,7.0,11.5,12.9,14,7.04106454468238,24.0,20.0,10,7,0,0
2011-09-24,MelbourneAirport,15.0,4.0,7.8,52.0,45.0,1023.8,1021.9,4.0,7.0,11.4,12.7,9,7.1073643646602,28.0,33.0,6,8,0,0
2011-09-25,MelbourneAirport,18.6,3.2,11.0,62.0,36.0,1025.3,1022.3,2.0,1.0,11.8,17.9,9,4.16116027998169,13.0,19.0,6,7,0,0
2011-09-26,MelbourneAirport,20.2,6.6,9.1,42.0,33.0,1023.1,1018.7,6.0,7.0,14.8,18.4,12,10.847352463367901,46.0,28.0,0,0,0,0
2011-09-27,MelbourneAirport,20.8,6.8,5.7,49.0,43.0,1016.0,1011.0,7.0,7.0,15.4,19.8,8,6.668355091371829,52.0,52.0,0,0,0,0
2011-09-29,MelbourneAirport,14.6,7.6,1.0,89.0,59.0,993.4,994.1,7.0,7.0,11.2,13.1,10,6.949837287056679,11.0,46.0,13,12,1,1
2011-09-30,MelbourneAirport,15.8,2.4,5.0,59.0,72.0,1004.4,1001.7,6.0,7.0,12.5,11.0,10,9.928815173137929,30.0,19.0,11,11,1,1
2011-10-01,MelbourneAirport,11.8,2.8,0.0,93.0,91.0,1008.5,1012.4,7.0,7.0,9.3,10.5,12,7.20892259340776,20.0,28.0,8,7,1,1
2011-10-02,MelbourneAirport,15.7,0.8,10.5,77.0,52.0,1022.5,1021.7,4.0,5.0,10.8,14.6,14,5.023550520764981,17.0,28.0,8,8,1,0
2011-10-03,MelbourneAirport,18.7,3.8,11.6,82.0,43.0,1025.5,1023.0,1.0,6.0,8.0,17.2,14,18.976249631538,4.0,7.0,12,3,0,0
2011-10-04,MelbourneAirport,21.1,3.0,10.1,71.0,37.0,1023.9,1021.3,1.0,7.0,11.8,19.7,4,8.04579779465729,7.0,9.0,0,2,0,0
2011-10-05,MelbourneAirport,21.1,5.0,2.1,63.0,46.0,1018.4,1014.4,7.0,7.0,13.5,19.3,12,16.2422389435377,22.0,28.0,0,0,0,0
2011-10-06,MelbourneAirport,20.3,4.4,3.3,87.0,59.0,1015.2,1012.7,7.0,7.0,13.4,19.6,15,-3.3816133352503597,9.0,15.0,10,7,0,0
2011-10-07,MelbourneAirport,19.3,2.2,2.1,95.0,87.0,1013.8,1011.3,7.0,7.0,12.2,15.2,8,9.67825938445665,7.0,11.0,1,15,0,1
2011-10-08,MelbourneAirport,17.9,2.8,3.2,89.0,79.0,1013.5,1011.6,8.0,7.0,13.1,15.7,11,13.995698678960302,7.0,17.0,15,7,1,1
2011-10-09,MelbourneAirport,16.0,1.6,6.8,79.0,46.0,1009.7,1010.7,7.0,6.0,12.7,13.6,7,5.1916640750901,17.0,31.0,12,10,1,0
2011-10-10,MelbourneAirport,15.0,3.0,5.6,65.0,67.0,1011.4,1009.5,7.0,8.0,10.0,11.8,13,7.46880026383003,19.0,26.0,12,12,0,1
2011-10-11,MelbourneAirport,16.7,3.2,4.0,72.0,43.0,1013.8,1013.6,7.0,7.0,11.2,16.0,6,10.9465496981166,15.0,30.0,12,10,1,0
2011-10-12,MelbourneAirport,16.0,4.0,5.8,71.0,57.0,1020.7,1020.0,7.0,7.0,10.5,14.6,7,8.69505772627565,17.0,9.0,10,7,0,0
2011-10-13,MelbourneAirport,21.9,2.8,10.9,78.0,41.0,1021.8,1017.7,4.0,7.0,11.3,21.6,19,16.234304711709,2.0,6.0,12,0,0,0
2011-10-14,MelbourneAirport,25.0,4.0,11.1,63.0,43.0,1015.0,1010.7,1.0,7.0,16.9,24.5,12,12.389568013651399,26.0,26.0,0,0,0,0
2011-10-15,MelbourneAirport,22.6,5.4,9.2,67.0,55.0,1008.2,1007.4,4.0,6.0,17.3,20.0,14,1.5901840944792602,13.0,35.0,10,10,0,1
2011-10-16,MelbourneAirport,17.5,5.8,11.9,60.0,28.0,1018.5,1022.2,4.0,5.0,11.6,16.7,7,11.0625937444398,30.0,43.0,12,11,1,0
2011-10-17,MelbourneAirport,17.7,5.8,12.2,58.0,37.0,1033.9,1032.7,1.0,0.0,11.5,17.0,9,4.77440118436762,13.0,13.0,11,8,0,0
2011-10-18,MelbourneAirport,24.4,4.4,12.3,60.0,28.0,1031.2,1028.2,0.0,0.0,15.5,23.8,10,2.39407795036615,15.0,33.0,0,0,0,0
2011-10-19,MelbourneAirport,28.5,8.0,12.5,39.0,32.0,1026.9,1023.1,1.0,1.0,19.9,27.4,9,9.47039773648242,41.0,33.0,0,0,0,0
2011-10-20,MelbourneAirport,28.1,12.6,5.7,39.0,37.0,1020.7,1019.3,6.0,7.0,20.8,24.8,8,8.902693652918131,52.0,28.0,0,0,0,1
2011-10-21,MelbourneAirport,15.1,6.8,0.0,96.0,97.0,1025.0,1024.4,8.0,8.0,14.3,13.6,9,15.296035279705201,9.0,11.0,11,9,1,1
2011-10-22,MelbourneAirport,19.0,0.2,1.4,94.0,77.0,1024.4,1022.2,8.0,7.0,12.6,17.7,12,2.8448872160214798,9.0,13.0,5,8,1,1
2011-10-23,MelbourneAirport,29.1,3.2,9.6,88.0,33.0,1018.7,1014.1,1.0,7.0,14.7,28.0,9,3.98949652976643,11.0,22.0,2,15,1,0
2011-10-24,MelbourneAirport,18.0,6.0,0.0,89.0,95.0,1008.0,1011.7,8.0,8.0,17.9,11.9,14,14.2443855287594,20.0,24.0,10,8,0,1
2011-10-25,MelbourneAirport,15.4,1.6,2.1,80.0,65.0,1016.3,1017.5,7.0,7.0,11.8,14.3,10,16.8080219065105,30.0,31.0,6,8,1,0
2011-10-26,MelbourneAirport,19.4,3.2,12.5,65.0,50.0,1022.4,1020.5,6.0,2.0,12.8,18.0,15,0.588920318204446,20.0,13.0,7,7,0,0
2011-10-27,MelbourneAirport,24.1,5.6,10.0,55.0,33.0,1020.4,1017.4,6.0,7.0,15.2,22.5,6,9.84513719352084,41.0,20.0,0,14,0,0
2011-10-28,MelbourneAirport,26.6,8.8,6.2,62.0,52.0,1010.1,1006.4,7.0,8.0,18.6,24.6,12,11.0541703037637,63.0,30.0,0,0,0,1
2011-10-29,MelbourneAirport,21.8,3.8,9.0,86.0,44.0,1010.3,1010.9,7.0,4.0,15.7,20.2,16,20.120326081264103,11.0,31.0,9,11,1,0
2011-10-30,MelbourneAirport,15.5,7.8,1.7,85.0,77.0,1017.0,1020.7,8.0,7.0,11.1,14.6,7,5.83537176155241,37.0,39.0,11,9,0,1
2011-10-31,MelbourneAirport,14.7,4.0,1.5,75.0,64.0,1026.3,1025.3,7.0,7.0,10.9,13.5,11,7.946356470232559,17.0,19.0,9,8,1,0
2011-11-01,MelbourneAirport,18.0,2.6,2.1,75.0,65.0,1023.3,1019.5,7.0,7.0,12.7,16.7,8,11.185064581361699,15.0,20.0,10,9,0,0
2011-11-02,MelbourneAirport,15.8,2.6,0.0,79.0,78.0,1015.9,1014.8,7.0,8.0,13.9,14.4,6,14.462108055180199,22.0,15.0,11,9,0,1
2011-11-03,MelbourneAirport,16.6,1.4,3.9,65.0,61.0,1016.9,1016.9,5.0,7.0,12.5,14.9,9,5.52713431525764,20.0,15.0,10,8,1,0
2011-11-04,MelbourneAirport,20.4,2.6,5.7,75.0,60.0,1021.0,1018.7,8.0,1.0,13.2,18.2,10,6.38549683149202,13.0,7.0,9,11,0,0
2011-11-05,MelbourneAirport,29.3,3.2,12.5,51.0,30.0,1015.3,1011.6,0.0,1.0,19.9,28.9,8,18.1774745122533,28.0,24.0,0,1,0,0
2011-11-06,MelbourneAirport,25.2,10.0,0.7,44.0,52.0,1006.0,1007.6,7.0,7.0,24.0,24.6,11,13.393237655763302,46.0,6.0,0,8,0,0
